nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,185,Terrain,,10000,Particulier,Particulier,14/09/2009,,Terrain,Particuli,Particuli,9,
IA,,Appartement,"99,91",130000,Particulier,Particulier,07/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"18,11",50000,Particulier,Particulier,07/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement,"18,27",55000,SCI,Particulier,07/09/2009,CE -Alco,Apparteme,SCI,Particuli,9,CE -Alco
IA,,Appartement et annexes,"43,8",145000,Particulier,Particulier,07/09/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,48,140000,Particulier,Particulier,16/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,937,Villa,118,420000,Particulier,Particulier,18/09/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,9,HF -Hopita
IA,307,Villa,84,255000,Particulier,Particulier,15/09/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"65,63",85000,Particulier,Particulier,14/09/2009,MO -La Paillade,Apparteme,Particuli,Particuli,9,MO -La Pai
IA,99,Terrain,,29700,Particulier,,10/09/2009,,Terrain,Particuli,,9,
IA,,Parking,,9000,SACI-SCCV,Particulier,07/09/2009,,Parking,SACI-SCCV,Particuli,9,
IA,,Appartement et annexes,"63,48",235000,promoteur immobilier,Particulier,07/09/2009,,Apparteme,promoteur,Particuli,9,
IA,,Appartement et annexes,"37,49",110000,Particulier,Particulier,07/09/2009,CE -La Martelle,Apparteme,Particuli,Particuli,9,CE -La Mar
IA,,Appartement et annexes,"27,48",90000,Particulier,Particulier,07/09/2009,PM -Millénaire,Apparteme,Particuli,Particuli,9,PM -Millén
IA,,Appartement et annexes,"22,19",58500,Particulier,Particulier,21/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"25,23",50000,Particulier,SCI,08/09/2009,CE -Alco,Apparteme,Particuli,SCI,9,CE -Alco
IA,,Appartement et annexes,"19,54",55000,Particulier,Particulier,08/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement,"79,12",144000,Particulier,Particulier,08/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement,"30,88",70000,Particulier,Particulier,09/09/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,9,MO -Cellen
IA,,Cave,"2,99",1000,Particulier,Particulier,09/09/2009,HF -Aiguelongue,Cave,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,"27,31",84000,Particulier,Particulier,09/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,53,122000,Particulier,Particulier,09/09/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,9,CA -Croix 
IA,,Appartement,"45,46",130000,Particulier,Particulier,09/09/2009,CA -Estanove,Apparteme,Particuli,Particuli,9,CA -Estano
IA,,Appartement et annexes,"64,18",160000,Particulier,Particulier,09/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"23,34",62000,Particulier,Particulier,09/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"22,06",76000,Particulier,Particulier,09/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Appartement et annexes,31,85000,Particulier,Particulier,09/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"19,36",45000,Particulier,Particulier,09/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Parking,,2300,SCI,,09/09/2009,PM -Port Marianne,Parking,SCI,,9,PM -Port M
IA,,Appartement et annexes,"39,94",116000,Particulier,Particulier,07/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"77,28",289000,SCI,Particulier,07/09/2009,,Apparteme,SCI,Particuli,9,
IA,,Appartement et annexes,"48,08",42000,Particulier,SCI,14/09/2009,MO -La Paillade,Apparteme,Particuli,SCI,9,MO -La Pai
IA,,Appartement,"36,46",105000,Particulier,Particulier,08/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement,"40,69",93000,Particulier,Particulier,08/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"69,33",116000,Particulier,Particulier,07/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Garage,,15000,Particulier,Particulier,08/09/2009,MC -Figuerolles,Garage,Particuli,Particuli,9,MC -Figuer
IA,,Garage,,65000,Particulier,Particulier,08/09/2009,MC -Centre Historique,Garage,Particuli,Particuli,9,MC -Centre
IA,,Appartement,"68,65",140000,Particulier,SCI,08/09/2009,MC -Antigone,Apparteme,Particuli,SCI,9,MC -Antigo
IA,,Appartement,"116,87",385000,Particulier,Particulier,09/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement et annexes,"42,69",135500,Particulier,Particulier,08/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement,"83,5",185000,Particulier,Particulier,08/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"18,9","69416,64",,Particulier,11/09/2009,MC -Centre Historique,Apparteme,,Particuli,9,MC -Centre
IA,,Appartement et annexes,"64,3",197000,Particulier,Particulier,08/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartements 2 et +,"74,32",240000,Particulier,Particulier,11/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,,Appartement et annexes,"132,07",185000,Particulier,Particulier,09/09/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,9,MC -Figuer
IA,,Appartement,92,285000,Particulier,Particulier,11/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement,"31,56",80000,Particulier,Particulier,10/09/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,9,MC -Centre
IA,,Appartement,"33,57",80000,SCI,Particulier,10/09/2009,MC -Centre Historique,Apparteme,SCI,Particuli,9,MC -Centre
IA,,Appartement et annexes,87,268000,Particulier,,21/09/2009,MC -Centre Historique,Apparteme,Particuli,,9,MC -Centre
IA,,Appartement,"19,32",65000,Particulier,Particulier,09/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement et annexes,"30,77",68000,Particulier,Particulier,09/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,762,Villa,143,370000,Particulier,Particulier,09/09/2009,MC -Figuerolles,Villa,Particuli,Particuli,9,MC -Figuer
IA,,Appartement,"22,75",51500,Particulier,Particulier,10/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement,"20,6",74000,Particulier,Particulier,11/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement,"68,2",190000,Particulier,Particulier,11/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"33,19",92500,Particulier,Particulier,11/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartement et annexes,"77,19",207500,Particulier,Particulier,11/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement,"10,91",42000,Particulier,Particulier,11/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,1178,Terrain,12,25000,Particulier,Particulier,21/09/2009,CA -Croix d'Argent,Terrain,Particuli,Particuli,9,CA -Croix 
IA,,Appartement,"17,94",45000,Particulier,Particulier,10/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement et annexes,"102,36",275000,Particulier,Particulier,10/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement,"14,98",68500,Particulier,Particulier,10/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,,Local ,"110,87",100000,Particulier,Notaire,08/09/2009,CE -Les Cévennes,Local ,Particuli,Notaire,9,CE -Les Cé
IA,,Appartement et annexes,"40,12",100000,Particulier,Particulier,08/09/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,9,CE -Les Cé
IA,,Garage,,13000,Particulier,,10/09/2009,MC -Les Beaux Arts,Garage,Particuli,,9,MC -Les Be
IA,,Appartement et annexes,"98,14",90000,SCI,Particulier,08/09/2009,MO -La Paillade,Apparteme,SCI,Particuli,9,MO -La Pai
IA,,Garage,,13852,Particulier,Particulier,09/09/2009,MC -Boutonnet,Garage,Particuli,Particuli,9,MC -Bouton
IA,,Garage,,8000,Particulier,Particulier,15/09/2009,MC -Les Aubes,Garage,Particuli,Particuli,9,MC -Les Au
IA,,Garage,,8000,Particulier,Particulier,15/09/2009,MC -Les Aubes,Garage,Particuli,Particuli,9,MC -Les Au
IA,,Appartement et annexes,"74,29",198000,Particulier,Particulier,14/09/2009,CA -Estanove,Apparteme,Particuli,Particuli,9,CA -Estano
IA,,Appartement et annexes,"47,87",122000,Particulier,Particulier,14/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,,Appartement,"66,05",133000,Particulier,,14/09/2009,MC -Figuerolles,Apparteme,Particuli,,9,MC -Figuer
IA,236,Terrain,,"341123,12",SEM,,14/09/2009,MC -Les Beaux Arts,Terrain,SEM,,9,MC -Les Be
IA,363,Immeuble,"359,9",202472,SEM,,14/09/2009,MC -Gares,Immeuble,SEM,,9,MC -Gares
IA,,Appartement et annexes,"33,48",68000,Particulier,Particulier,14/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,75000,Appartement et annexes,"57,66",75000,Particulier,Particulier,14/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement,"81,6",202000,SCI,Particulier,21/09/2009,MC -Boutonnet,Apparteme,SCI,Particuli,9,MC -Bouton
IA,,Appartement,"29,6",80000,Particulier,Particulier,16/09/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,9,MC -Les Be
IA,510,Villa,"68,5",245000,Particulier,Particulier,14/09/2009,MC -Les Beaux Arts,Villa,Particuli,Particuli,9,MC -Les Be
IA,,Appartement et annexes,"53,2",115000,SCI,Particulier,14/09/2009,MC -Boutonnet,Apparteme,SCI,Particuli,9,MC -Bouton
IA,,Appartement et annexes,"49,16",137000,Particulier,,14/09/2009,MC -Antigone,Apparteme,Particuli,,9,MC -Antigo
IA,,Appartement et annexes,"24,79",55500,Particulier,Particulier,14/09/2009,MC -Les Arceaux,Apparteme,Particuli,Particuli,9,MC -Les Ar
IA,,Local commercial,128,120000,SACI-SCCV,SCI,14/09/2009,MC -Les Beaux Arts,Local com,SACI-SCCV,SCI,9,MC -Les Be
IA,,Appartement et annexes,"85,42",192500,Particulier,,14/09/2009,MC -Comédie,Apparteme,Particuli,,9,MC -Comédi
IA,767,Villa,250,1600000,Particulier,,25/09/2009,HF -Aiguelongue,Villa,Particuli,,9,HF -Aiguel
IA,203,Villa,"96,5",186000,SCI,Particulier,14/09/2009,CA -Croix d'Argent,Villa,SCI,Particuli,9,CA -Croix 
IA,805,Villa,"128,9",425000,Particulier,Particulier,14/09/2009,CE -La Martelle,Villa,Particuli,Particuli,9,CE -La Mar
IA,156,Villa,100,200000,Particulier,Particulier,14/09/2009,CE -La Martelle,Villa,Particuli,Particuli,9,CE -La Mar
IA,767,Villa,"118,5",450000,Particulier,SCI,14/09/2009,PM -Port Marianne,Villa,Particuli,SCI,9,PM -Port M
IA,1027,Villa,"234,59",520000,Particulier,Particulier,14/09/2009,HF -Aiguelongue,Villa,Particuli,Particuli,9,HF -Aiguel
IA,292,Villa,"111,77",300000,SACI-SCCV,Particulier,14/09/2009,CE -La Martelle,Villa,SACI-SCCV,Particuli,9,CE -La Mar
IA,,Villa,87,240000,Particulier,Particulier,14/09/2009,PA -Aiguerelles,Villa,Particuli,Particuli,9,PA -Aiguer
IA,,Appartement et annexes,"58,05",213000,Particulier,Particulier,14/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Appartement,"24,38",75000,Particulier,Particulier,12/11/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,11,PM -Port M
IA,,Appartement et annexes,65,77000,Particulier,Particulier,28/09/2009,CA -Estanove,Apparteme,Particuli,Particuli,9,CA -Estano
IA,,Appartement et annexes,"24,95",70000,Particulier,Particulier,14/09/2009,HF -Plan des quatre Seigneurs,Apparteme,Particuli,Particuli,9,HF -Plan d
IA,,Local commercial,"64,48",165000,Particulier,,14/09/2009,MO -Hauts de Massane,Local com,Particuli,,9,MO -Hauts 
IA,10119,DIA annulée,,700000,Autre personne morale,Particulier,14/09/2009,PM -Port Marianne,DIA annul,Autre per,Particuli,9,PM -Port M
IA,,Appartement et annexes,"91,71",237000,Particulier,Particulier,14/09/2009,PM -Millénaire,Apparteme,Particuli,Particuli,9,PM -Millén
IA,,Appartement et annexes,"71,62",125000,Particulier,Particulier,14/09/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,9,MO -Cellen
IA,,Appartement et annexes,"18,95",47000,Particulier,Particulier,14/09/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,9,CE -Les Cé
IA,,Appartement et annexes,"45,75",116000,Particulier,Particulier,14/09/2009,PM -Pompignane,Apparteme,Particuli,Particuli,9,PM -Pompig
IA,,Garage,,1500,Particulier,Particulier,14/09/2009,HF -Hopitaux Facultés,Garage,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,38,115000,Particulier,Particulier,14/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"43,28",103176,promoteur immobilier,SCI,14/09/2009,MO -Celleneuve,Apparteme,promoteur,SCI,9,MO -Cellen
IA,,Appartement et annexes,"90,05",365000,Particulier,,17/09/2009,HF -Aiguelongue,Apparteme,Particuli,,9,HF -Aiguel
IA,,Appartement,"22,76",92700,Particulier,Particulier,14/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,,138000,Particulier,Particulier,14/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"100,94",224000,Particulier,Particulier,14/09/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,9,PA -Saint 
IA,,Appartement et annexes,"22,55",48000,Particulier,Particulier,14/09/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,9,HF -Aiguel
IA,,Appartement et annexes,"72,35",180000,Particulier,,14/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,,9,HF -Hopita
IA,,Appartement et annexes,"44,19",126000,Particulier,Particulier,14/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Appartement et annexes,"34,47",94000,Particulier,SCI,14/09/2009,CE -Alco,Apparteme,Particuli,SCI,9,CE -Alco
IA,,Appartement et annexes,,120000,Particulier,SCI,14/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,SCI,9,HF -Hopita
IA,,Appartement et annexes,"68,96",120000,Particulier,Particulier,14/09/2009,PA -Aiguerelles,Apparteme,Particuli,Particuli,9,PA -Aiguer
IA,,Local professionnel,"10,72",10000,Particulier,SCI,14/09/2009,MO -La Paillade,Local pro,Particuli,SCI,9,MO -La Pai
IA,,Appartement et annexes,"43,94",119870,Particulier,Particulier,10/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Parking,,2300,SCI,Particulier,10/09/2009,PM -Port Marianne,Parking,SCI,Particuli,9,PM -Port M
IA,,Local commercial,160,150000,Particulier,SCI,10/09/2009,CA -Lemasson,Local com,Particuli,SCI,9,CA -Lemass
IA,,Garage,,6000,Particulier,Particulier,10/09/2009,PA -Aiguerelles,Garage,Particuli,Particuli,9,PA -Aiguer
IA,,Appartement et annexes,"24,44",50000,Particulier,Particulier,10/09/2009,,Apparteme,Particuli,Particuli,9,
IA,,Appartement et annexes,35,70000,Particulier,Particulier,11/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"48,04",121000,Particulier,Particulier,11/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,383,Villa,94,205000,Particulier,,11/09/2009,CE -La Martelle,Villa,Particuli,,9,CE -La Mar
IA,,Appartement,"21,17",50000,Particulier,Particulier,11/09/2009,CE -La Chamberte,Apparteme,Particuli,Particuli,9,CE -La Cha
IA,695,Villa,65,225000,Particulier,Particulier,16/09/2009,HF -Aiguelongue,Villa,Particuli,Particuli,9,HF -Aiguel
IA,2826,Terrain,,"1533635,88",SEM,promoteur immobilier,18/09/2009,CA -Pas du Loup,Terrain,SEM,promoteur,9,CA -Pas du
IA,2251,Terrain,,587600,SEM,OPAC,18/09/2009,CA -Pas du Loup,Terrain,SEM,OPAC,9,CA -Pas du
IA,,Appartement,"67,42",195000,Particulier,SACI-SCCV,11/09/2009,MO -Celleneuve,Apparteme,Particuli,SACI-SCCV,9,MO -Cellen
IA,,Appartement,"80,89",165000,Particulier,SACI-SCCV,11/09/2009,MO -Celleneuve,Apparteme,Particuli,SACI-SCCV,9,MO -Cellen
IA,,Appartement et annexes,"28,28",67000,SCI,Particulier,15/09/2009,HF -Aiguelongue,Apparteme,SCI,Particuli,9,HF -Aiguel
IA,288,Villa,90,150000,Particulier,Particulier,15/09/2009,PA -Prés Arènes,Villa,Particuli,Particuli,9,PA -Prés A
IA,,Appartement et annexes,"47,72",240000,Particulier,Particulier,15/09/2009,,Apparteme,Particuli,Particuli,9,
IA,,Appartement et annexes,"25,89",55000,Particulier,,15/09/2009,CE -Alco,Apparteme,Particuli,,9,CE -Alco
IA,,Appartement,"40,96",100000,Particulier,Particulier,15/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"70,6",170000,Particulier,,16/09/2009,CA -Lemasson,Apparteme,Particuli,,9,CA -Lemass
IA,,Appartement et annexes,"36,58",128000,SCI,Particulier,16/09/2009,CA -Pas du Loup,Apparteme,SCI,Particuli,9,CA -Pas du
IA,,Appartement et annexes,"72,4",90000,Particulier,Particulier,10/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"77,55",165000,Particulier,Particulier,11/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement,"67,9",55000,Particulier,Particulier,18/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"40,48",75000,Particulier,Particulier,18/09/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,9,CE -Les Cé
IA,,Appartement et annexes,"19,85",65000,Particulier,Particulier,11/09/2009,HF -Plan des quatre Seigneurs,Apparteme,Particuli,Particuli,9,HF -Plan d
IA,3290,Terrain,,"264304,04",SEM,SACI-SCCV,11/09/2009,MO -La Paillade,Terrain,SEM,SACI-SCCV,9,MO -La Pai
IA,372,Villa,120,300000,Particulier,Particulier,09/09/2009,CE -Les Cévennes,Villa,Particuli,Particuli,9,CE -Les Cé
IA,,Appartement et annexes,"53,12",120000,Particulier,Particulier,09/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,607,Villa,84,350000,Particulier,Particulier,11/09/2009,CE -Les Cévennes,Villa,Particuli,Particuli,9,CE -Les Cé
IA,,Appartement et annexes,"34,45",69500,Particulier,Particulier,16/09/2009,,Apparteme,Particuli,Particuli,9,
IA,,Appartement et annexes,"50,27",177500,Particulier,Particulier,15/09/2009,MC -Comédie,Apparteme,Particuli,Particuli,9,MC -Comédi
IA,,Appartement et annexes,"18,11",42000,Particulier,,16/09/2009,CE -Alco,Apparteme,Particuli,,9,CE -Alco
IA,,Appartement et annexes,"81,25",307000,Particulier,Particulier,16/09/2009,,Apparteme,Particuli,Particuli,9,
IA,,Appartement et annexes,"120,07",375000,Particulier,,15/09/2009,MC -Antigone,Apparteme,Particuli,,9,MC -Antigo
IA,,Appartement et annexes,"35,8",107000,Particulier,Particulier,16/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Appartement et annexes,"18,59",45000,Particulier,,16/09/2009,CE -Alco,Apparteme,Particuli,,9,CE -Alco
IA,,Appartement et annexes,"61,81",110000,SCI,Particulier,16/09/2009,CE -Alco,Apparteme,SCI,Particuli,9,CE -Alco
IA,,Appartement,"96,46",136000,Particulier,Particulier,30/09/2009,CE -Alco,Apparteme,Particuli,Particuli,9,CE -Alco
IA,,Appartement et annexes,"25,33",95000,Particulier,Particulier,16/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"110,48",176000,Particulier,Particulier,16/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"22,13",41000,Particulier,Particulier,16/09/2009,MC -Antigone,Apparteme,Particuli,Particuli,9,MC -Antigo
IA,,Appartement et annexes,"77,77",266000,Particulier,Particulier,16/09/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,9,MC -Figuer
IA,,Immeuble,"183,8",452000,SEM,,24/09/2009,MC -Les Beaux Arts,Immeuble,SEM,,9,MC -Les Be
IA,,Appartement et annexes,"41,2",176700,SCI,Particulier,18/09/2009,HF -Hopitaux Facultés,Apparteme,SCI,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"48,05",178600,SCI,Particulier,18/09/2009,HF -Hopitaux Facultés,Apparteme,SCI,Particuli,9,HF -Hopita
IA,,Garage,,9000,Particulier,Particulier,17/09/2009,MC -Boutonnet,Garage,Particuli,Particuli,9,MC -Bouton
IA,,Appartement,"50,9",120000,SCI,SCI,17/09/2009,MC -Gares,Apparteme,SCI,SCI,9,MC -Gares
IA,,Appartement et annexes,"38,01",80000,Notaire,,17/09/2009,HF -Plan des quatre Seigneurs,Apparteme,Notaire,,9,HF -Plan d
IA,,Appartement et annexes,"46,5",134000,Particulier,Particulier,17/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"67,61",120000,Particulier,Particulier,17/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement,"19,26",60000,SCI,Particulier,17/09/2009,HF -Hopitaux Facultés,Apparteme,SCI,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"26,11",70000,Particulier,Particulier,17/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,,Appartement et annexes,"71,47",215000,Particulier,Particulier,17/09/2009,PA -Aiguerelles,Apparteme,Particuli,Particuli,9,PA -Aiguer
IA,,Appartement et annexes,"27,99",70000,Particulier,Particulier,17/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,285,Villa,126,287000,Particulier,Particulier,17/09/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,9,HF -Hopita
IA,294,Villa,105,262000,Particulier,Particulier,17/09/2009,PA -Aiguerelles,Villa,Particuli,Particuli,9,PA -Aiguer
IA,485,Villa,79,300000,Particulier,SCI,02/10/2009,PA -Saint Martin,Villa,Particuli,SCI,10,PA -Saint 
IA,,Appartements 2 et +,"147,9",340000,Particulier,SACI-SCCV,18/09/2009,MC -Gares,Apparteme,Particuli,SACI-SCCV,9,MC -Gares
IA,289,Villa,"66,99",290000,Particulier,Particulier,18/09/2009,MC -Les Aubes,Villa,Particuli,Particuli,9,MC -Les Au
IA,,Appartement et annexes,49,150000,Particulier,SCI,18/09/2009,MC -Gares,Apparteme,Particuli,SCI,9,MC -Gares
IA,,Appartement,"22,88",65000,SCI,Particulier,18/09/2009,MC -Gares,Apparteme,SCI,Particuli,9,MC -Gares
IA,667,Terrain,,"370999,2",SEM,,18/09/2009,MC -Les Beaux Arts,Terrain,SEM,,9,MC -Les Be
IA,,Appartement et annexes,"66,56",234000,SACI-SCCV,Particulier,22/09/2009,PM -Port Marianne,Apparteme,SACI-SCCV,Particuli,9,PM -Port M
IA,,Appartement,"17,84",52000,Particulier,Particulier,18/09/2009,,Apparteme,Particuli,Particuli,9,
IA,,Appartement,"17,79",53000,Particulier,Particulier,18/09/2009,,Apparteme,Particuli,Particuli,9,
IA,146600,Appartement et annexes,"61,69",146600,Particulier,Particulier,18/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Appartement et annexes,"66,97",135000,Particulier,Particulier,18/09/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,9,HF -Hopita
IA,268,Villa,"101,3",270000,Particulier,Particulier,25/09/2009,CE -Alco,Villa,Particuli,Particuli,9,CE -Alco
IA,106,Maison,156,235000,Particulier,,22/09/2009,CA -Estanove,Maison,Particuli,,9,CA -Estano
IA,,Appartement et annexes,"35,77",115000,Particulier,Particulier,21/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartement,"68,6",102000,Particulier,Particulier,21/09/2009,MC -Gares,Apparteme,Particuli,Particuli,9,MC -Gares
IA,,Appartement et annexes,"45,1",117500,Particulier,Particulier,21/09/2009,MC -Gambetta,Apparteme,Particuli,Particuli,9,MC -Gambet
IA,,Appartement et annexes,"66,59",94000,Particulier,Particulier,21/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Appartement et annexes,"78,1",250000,Particulier,Particulier,29/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,276,Villa,"111,82",250000,Particulier,Particulier,25/09/2009,PA -Aiguerelles,Villa,Particuli,Particuli,9,PA -Aiguer
IA,,Appartements 2 et +,"119,52",260000,Particulier,Particulier,21/09/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,9,PM -Port M
IA,,Appartement et annexes,"54,83",170000,Particulier,Particulier,21/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Appartement,"18,5",49000,Particulier,SACI-SCCV,21/09/2009,HF -Aiguelongue,Apparteme,Particuli,SACI-SCCV,9,HF -Aiguel
IA,,Appartement et annexes,"81,72",240000,Particulier,Particulier,21/09/2009,CA -Estanove,Apparteme,Particuli,Particuli,9,CA -Estano
IA,,Appartement et annexes,"67,46",115000,Particulier,Particulier,21/09/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,9,MC -Bouton
IA,,Appartement et annexes,"54,87",135000,Particulier,Particulier,25/09/2009,CA -Lemasson,Apparteme,Particuli,Particuli,9,CA -Lemass
IA,,Local commercial,"157,95",125000,Particulier,SCI,28/09/2009,CA -Lemasson,Local com,Particuli,SCI,9,CA -Lemass
IA,,Appartement et annexes,"65,6",61465,SEM,Particulier,21/09/2009,MC -Gambetta,Apparteme,SEM,Particuli,9,MC -Gambet
IA,,Local professionnel,"87,3",55000,Particulier,Particulier,21/09/2009,MC -Gambetta,Local pro,Particuli,Particuli,9,MC -Gambet
