nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,Code date,Code cadastre,delais
IA,,Appartement et annexes,"28,22",78000,Particulier,Particulier,MC -Centre Historique,20/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Centre,10
IA,70,,150,456000,Particulier,Particulier,MC -Les Beaux Arts,06/09/2011,19/09/2011,Propriétaire,,Particuli,Particuli,9,MC -Les Be,13
IA,,Appartement et annexes,47,120900,Particulier,Particulier,MC -Comédie,20/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Comédi,10
IA,,Cave,,15000,SCI,SCI,MC -Gambetta,20/06/2011,30/06/2011,Propriétaire,Cave,SCI,SCI,6,MC -Gambet,10
IA,,Appartement,"81,73",180000,SCI,Particulier,MC -Centre Historique,20/06/2011,30/06/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Centre,10
IA,,Appartement et annexes,86,225000,Particulier,Particulier,MC -Figuerolles,20/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Figuer,10
IA,,Local ,100,180000,SCI,Particulier,MC -Boutonnet,20/06/2011,30/06/2011,,Local ,SCI,Particuli,6,MC -Bouton,10
IA,,Appartement,"84,69",149000,Particulier,Particulier,MC -Gambetta,20/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gambet,10
IA,,Appartement et annexes,108,310000,Particulier,Particulier,MC -Antigone,20/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Antigo,10
IA,,Couloir,,1,Autre personne morale,Particulier,MC -Gambetta,20/06/2011,30/06/2011,Sans occupant,Couloir,Autre per,Particuli,6,MC -Gambet,10
IA,,Appartement,"41,52",110000,Particulier,Autre personne morale,MC -Gambetta,20/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Autre per,6,MC -Gambet,28
IA,,Appartement,"74,47",200000,Autre personne morale,Particulier,MC -Gambetta,20/06/2011,30/06/2011,Sans occupant,Apparteme,Autre per,Particuli,6,MC -Gambet,10
IA,,Appartement et annexes,"72,46",156000,Particulier,Particulier,MC -Les Beaux Arts,21/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,13
IA,,Appartement et annexes,"67,1",225000,Particulier,Particulier,MC -Boutonnet,20/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Bouton,10
IA,,Appartement,"17,46",72500,SCI,Particulier,MC -Gares,20/06/2011,30/08/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Gares,71
IA,,Appartement,"26,72",40000,Particulier,Particulier,MC -Figuerolles,20/06/2011,30/08/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Figuer,71
IA,,Appartement et annexes,"116,67",500000,Particulier,Particulier,MC -Antigone,20/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Antigo,10
IA,,Appartement et annexes,"26,16",55000,Particulier,Particulier,MC -Les Arceaux,20/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Les Ar,10
IA,,,,,Particulier,,MC -Comédie,16/06/2011,,,,Particuli,,6,MC -Comédi,-40710
IA,,Appartement,"13,82",59000,Particulier,SCI,MC -Boutonnet,16/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,SCI,6,MC -Bouton,14
IA,,Local professionnel,"485,3",720000,Particulier,Autre personne morale,MC -Gares,16/06/2011,08/07/2011,Sans occupant,Local pro,Particuli,Autre per,6,MC -Gares,22
IA,,Appartement et annexes,"24,65",88000,Particulier,Particulier,MC -Les Beaux Arts,16/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,14
IA,,Appartement,"150,17",395000,Particulier,Particulier,MC -Gares,16/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,14
IA,,Appartement et annexes,"57,82",100000,Particulier,Particulier,MC -Les Aubes,16/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Au,14
IA,,Garage,,13000,Particulier,Particulier,MC -Figuerolles,16/06/2011,30/06/2011,Sans occupant,Garage,Particuli,Particuli,6,MC -Figuer,14
IA,,Appartement et annexes,"104,15",585000,Particulier,Particulier,MC -Gares,16/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Gares,14
IA,,Appartements 2 et +,"297,78",530000,Particulier,Particulier,MC -Gambetta,20/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gambet,10
IA,,Appartements 2 et +,"88,07",131500,Particulier,Particulier,MC -Gambetta,20/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Gambet,10
IA,,Appartement,"64,31",126000,SCI,Particulier,MC -Gambetta,17/06/2011,30/06/2011,,Apparteme,SCI,Particuli,6,MC -Gambet,13
IA,,Appartement et annexes,"52,7",216000,Particulier,Particulier,MC -Gares,21/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Gares,9
IA,,Appartement,"27,53",89000,Autre personne morale,SCI,MC -Boutonnet,21/06/2011,30/06/2011,Sans occupant,Apparteme,Autre per,SCI,6,MC -Bouton,9
IA,,Garage,,15000,Particulier,Particulier,,21/06/2011,30/06/2011,Sans occupant,Garage,Particuli,Particuli,6,,9
IA,,Appartement et annexes,"24,31",46000,SCI,Particulier,MC -Boutonnet,21/06/2011,30/06/2011,Locataire,Apparteme,SCI,Particuli,6,MC -Bouton,9
IA,,Appartement,"34,75",103000,Particulier,Particulier,MC -Les Beaux Arts,21/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,9
IA,,Appartement et annexes,"48,59",60000,Particulier,SEM,MC -Gambetta,21/06/2011,30/06/2011,,Apparteme,Particuli,SEM,6,MC -Gambet,9
IA,591,Villa,85,250000,Particulier,Particulier,MC -Boutonnet,30/06/2011,18/07/2011,,Villa,Particuli,Particuli,6,MC -Bouton,18
IA,,Cave,,6000,SCI,Particulier,MC -Comédie,16/06/2011,04/07/2011,Sans occupant,Cave,SCI,Particuli,6,MC -Comédi,18
IA,,Appartement et annexes,"53,32",150000,SCI,Particulier,MC -Comédie,20/06/2011,04/07/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Comédi,14
IA,,Appartement et annexes,"33,94",60000,Particulier,Particulier,MC -Les Beaux Arts,17/06/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,31
IA,,Appartement et annexes,"43,62",160000,Particulier,Particulier,MC -Centre Historique,20/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,14
IA,,Appartement,"100,3",317000,Particulier,Particulier,MC -Comédie,20/06/2011,04/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Comédi,14
IA,,Remise,"37,28",125000,Particulier,,MC -Centre Historique,16/06/2011,16/08/2011,Sans occupant,Remise,Particuli,,6,MC -Centre,61
IA,,Appartement et annexes,59,115000,Particulier,Particulier,CE -Alco,01/06/2011,27/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CE -Alco,26
IA,,Appartement et annexes,130,265000,Particulier,,CE -Alco,01/06/2011,27/06/2011,Propriétaire,Apparteme,Particuli,,6,CE -Alco,26
IA,,Appartement,"64,4",111800,Particulier,Particulier,MO -Hauts de Massane,31/05/2011,24/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,MO -Hauts ,24
IA,421,Villa,235,710000,Particulier,Particulier,MC -Gambetta,31/05/2011,04/08/2011,Propriétaire,Villa,Particuli,Particuli,5,MC -Gambet,65
IA,,Appartement,"45,69",120000,Particulier,Particulier,MC -Gares,21/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,9
IA,,Appartement et annexes,"44,91",165000,SCI,,CA -Lemasson,30/05/2011,30/06/2011,Sans occupant,Apparteme,SCI,,5,CA -Lemass,31
IA,,Garage,,12000,Particulier,Particulier,CE -Les Cévennes,27/05/2011,30/06/2011,Sans occupant,Garage,Particuli,Particuli,5,CE -Les Cé,34
IA,,Appartement et annexes,89,220000,Particulier,Particulier,CE -Alco,30/05/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CE -Alco,31
IA,,Local ,"29,06",74000,Particulier,SCI,HF -Hopitaux Facultés,30/05/2011,30/06/2011,Locataire,Local ,Particuli,SCI,5,HF -Hopita,31
IA,,Local ,"295,86",649000,SCI,promoteur immobilier,MC -Comédie,23/06/2011,05/08/2011,Locataire,Local ,SCI,promoteur,6,MC -Comédi,43
IA,,Appartement et annexes,"76,3",200000,Particulier,Particulier,PA -Aiguerelles,30/05/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,PA -Aiguer,31
IA,1444,Terrain,,946572,promoteur immobilier,promoteur immobilier,PA -Saint Martin,23/06/2011,28/06/2011,,Terrain,promoteur,promoteur,6,PA -Saint ,5
IA,,DIA annulée,"51,6",112000,Particulier,Particulier,PM -Port Marianne,30/05/2011,30/06/2011,Locataire,DIA annul,Particuli,Particuli,5,PM -Port M,31
IA,,Appartement,"14,61",24000,Particulier,,CE -Les Cévennes,30/05/2011,30/06/2011,,Apparteme,Particuli,,5,CE -Les Cé,31
IA,,Appartement et annexes,"50,5",127000,Particulier,Particulier,CA -Croix d'Argent,30/05/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CA -Croix ,31
IA,,Appartement,"17,96",73200,Autre personne morale,Particulier,HF -Hopitaux Facultés,27/05/2011,30/06/2011,Locataire,Apparteme,Autre per,Particuli,5,HF -Hopita,34
IA,,Appartement et annexes,"42,3",90000,Particulier,Particulier,HF -Aiguelongue,27/05/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Aiguel,34
IA,,Garage,,17000,Particulier,Notaire,MC -Antigone,27/05/2011,30/06/2011,Sans occupant,Garage,Particuli,Notaire,5,MC -Antigo,34
IA,,Appartement et annexes,"70,7",215000,Particulier,Particulier,PM -Port Marianne,27/05/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PM -Port M,34
IA,,Appartement et annexes,"67,96",215000,Particulier,Particulier,HF -Aiguelongue,27/05/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,HF -Aiguel,34
IA,4810,Local professionnel,"553,05",806037,Autre personne morale,Autre personne morale,HF -Hopitaux Facultés,27/05/2011,28/07/2011,Locataire,Local pro,Autre per,Autre per,5,HF -Hopita,62
IA,4810,Local professionnel,"629,2",678963,Autre personne morale,Autre personne morale,HF -Hopitaux Facultés,27/05/2011,28/07/2011,Locataire,Local pro,Autre per,Autre per,5,HF -Hopita,62
IA,,Appartement et annexes,75,231500,Particulier,Particulier,CA -Lemasson,27/05/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,CA -Lemass,34
IA,,Appartement et annexes,28,85000,Particulier,Autre personne morale,PA -Aiguerelles,01/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Autre per,6,PA -Aiguer,29
IA,,Local ,"69,63",179400,promoteur immobilier,promoteur immobilier,,01/06/2011,30/06/2011,Sans occupant,Local ,promoteur,promoteur,6,,29
IA,,Appartement,"19,77",56000,Particulier,Particulier,CE -La Martelle,01/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -La Mar,29
IA,,Appartement et annexes,"67,1",125000,Particulier,Particulier,HF -Hopitaux Facultés,01/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,HF -Hopita,29
IA,,Appartement et annexes,"82,62",110000,Particulier,Particulier,CE -Les Cévennes,01/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,29
IA,,Appartement et annexes,"98,81",315000,Particulier,Particulier,,01/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,,29
IA,,Appartement,"17,89",59000,Particulier,Particulier,CA -Estanove,01/06/2011,30/06/2011,Locataire,Apparteme,Particuli,Particuli,6,CA -Estano,29
IA,,Appartement,"56,46",165000,Particulier,Particulier,CA -Estanove,01/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CA -Estano,29
IA,,Appartement et annexes,"69,43",128000,Particulier,Particulier,CE -Alco,01/06/2011,30/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CE -Alco,29
IA,,Appartement,36,110000,Particulier,Particulier,CE -Alco,01/06/2011,30/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,29
IA,269,Villa,65,235000,Particulier,Particulier,CA -Estanove,01/06/2011,04/07/2011,Sans occupant,Villa,Particuli,Particuli,6,CA -Estano,33
IA,270,Villa,100,130000,Particulier,Particulier,HF -Hopitaux Facultés,23/06/2011,05/07/2011,Propriétaire,Villa,Particuli,Particuli,6,HF -Hopita,12
IA,,Appartement,"18,44",50000,Particulier,Particulier,CE -Alco,01/06/2011,04/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,33
IA,,Appartement et annexes,"42,94",107000,Particulier,Particulier,CE -Alco,01/06/2011,04/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,CE -Alco,33
IA,,Appartement et annexes,70,60000,Particulier,Particulier,CE -Alco,01/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,33
IA,608,Villa,188,345000,Particulier,,CE -Alco,31/05/2011,04/07/2011,Sans occupant,Villa,Particuli,,5,CE -Alco,34
IA,476,Villa,154,347000,Particulier,Particulier,PA -Saint Martin,30/05/2011,04/07/2011,Locataire,Villa,Particuli,Particuli,5,PA -Saint ,35
IA,,Villa,115,310000,Particulier,Particulier,CE -La Martelle,27/05/2011,04/07/2011,Sans occupant,Villa,Particuli,Particuli,5,CE -La Mar,38
IA,232,Villa,,260000,Particulier,Particulier,CA -Croix d'Argent,01/06/2011,04/07/2011,Sans occupant,Villa,Particuli,Particuli,6,CA -Croix ,33
IA,343,Villa,144,365000,Particulier,Particulier,CA -Croix d'Argent,01/06/2011,04/07/2011,Propriétaire,Villa,Particuli,Particuli,6,CA -Croix ,33
IA,500,Villa,126,336000,Particulier,Particulier,HF -Aiguelongue,27/06/2011,08/07/2011,Sans occupant,Villa,Particuli,Particuli,6,HF -Aiguel,11
IA,,Appartement,"18,21",52500,Particulier,Particulier,CE -Alco,01/06/2011,04/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,33
IA,,Appartement et annexes,"53,18",125000,Particulier,Particulier,CE -Les Cévennes,08/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Les Cé,26
IA,,Appartement et annexes,"74,65",170000,Particulier,Particulier,PA -Saint Martin,01/06/2011,04/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PA -Saint ,33
IA,,Garage,,8500,Particulier,Particulier,PA -Saint Martin,06/06/2011,04/07/2011,Sans occupant,Garage,Particuli,Particuli,6,PA -Saint ,28
IA,,Appartement et annexes,"18,25",72000,Particulier,Particulier,HF -Hopitaux Facultés,07/06/2011,04/07/2011,Locataire,Apparteme,Particuli,Particuli,6,HF -Hopita,27
IA,,Appartement et annexes,"24,06",67000,Particulier,Particulier,CE -Alco,07/06/2011,04/07/2011,Locataire,Apparteme,Particuli,Particuli,6,CE -Alco,27
IA,,Appartement et annexes,"84,38",170000,Particulier,,CE -Les Cévennes,07/06/2011,04/07/2011,Propriétaire,Apparteme,Particuli,,6,CE -Les Cé,27
IA,,Appartement,"19,3",65000,Particulier,Particulier,CE -Alco,06/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,28
IA,,Appartement et annexes,"30,34",80000,Particulier,Particulier,CE -Alco,06/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,28
IA,,Appartement,"156,3",354000,Particulier,Particulier,PA -Saint Martin,06/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,PA -Saint ,28
IA,,Appartement et annexes,"80,71",390000,Particulier,Particulier,PM -Port Marianne,08/06/2011,27/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,PM -Port M,19
IA,3276,Terrain,,80000,Particulier,Particulier,CE -La Martelle,27/06/2011,11/08/2011,Sans occupant,Terrain,Particuli,Particuli,6,CE -La Mar,45
IA,,Appartement et annexes,"73,66",145000,Particulier,Particulier,CA -Croix d'Argent,08/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CA -Croix ,26
IA,1631,Villa,98,410000,Particulier,SCI,PM -Port Marianne,24/06/2011,09/08/2011,Propriétaire,Villa,Particuli,SCI,6,PM -Port M,46
IA,,Local ,"22,99",7000,Particulier,Particulier,MC -Centre Historique,24/06/2011,30/08/2011,Sans occupant,Local ,Particuli,Particuli,6,MC -Centre,67
IA,,Appartement,"51,36",198000,Particulier,Particulier,MC -Centre Historique,27/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Centre,11
IA,,Appartement,"89,43",186000,Particulier,,MC -Comédie,28/06/2011,08/07/2011,Locataire,Apparteme,Particuli,,6,MC -Comédi,10
IA,,Appartement,"44,4",92500,Particulier,Particulier,MC -Comédie,28/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Comédi,10
IA,,Appartement,"50,2",150000,Particulier,Particulier,MC -Centre Historique,29/06/2011,05/08/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,37
IA,,Appartement,"44,25",75500,Particulier,,MC -Les Beaux Arts,27/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,,6,MC -Les Be,11
IA,,Appartement,"44,19",160000,SCI,Particulier,MC -Comédie,24/06/2011,08/07/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Comédi,14
IA,,Appartement et annexes,"42,55",138500,Particulier,,MC -Centre Historique,22/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,,6,MC -Centre,16
IA,,Appartement et annexes,"98,12",325000,Particulier,Particulier,MC -Centre Historique,22/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Centre,16
IA,,Local ,"37,83",100000,Particulier,Particulier,MC -Comédie,22/06/2011,08/07/2011,Sans occupant,Local ,Particuli,Particuli,6,MC -Comédi,16
IA,,Appartement et annexes,"18,53",60000,Particulier,Particulier,MC -Comédie,22/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Comédi,16
IA,,Local ,"14,88",46000,Particulier,,MC -Les Beaux Arts,22/06/2011,08/07/2011,Locataire,Local ,Particuli,,6,MC -Les Be,16
IA,,Appartement,"38,93",136000,Particulier,SCI,MC -Centre Historique,22/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,SCI,6,MC -Centre,16
IA,,Appartement,"36,94",145000,Particulier,Particulier,MC -Comédie,23/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Comédi,15
IA,,Appartement et annexes,"26,02",76000,Particulier,Particulier,MC -Centre Historique,23/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,15
IA,,Appartement,"64,29",262000,Particulier,Particulier,MC -Centre Historique,23/06/2011,08/07/2011,,Apparteme,Particuli,Particuli,6,MC -Centre,15
IA,,Parking,,12000,Particulier,SCI,MC -Les Arceaux,24/06/2011,08/07/2011,Locataire,Parking,Particuli,SCI,6,MC -Les Ar,14
IA,,Appartement et annexes,"112,34",230500,Particulier,Particulier,MC -Gares,30/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,8
IA,,Appartement et annexes,"177,44",505000,Particulier,Particulier,MC -Antigone,27/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Antigo,11
IA,,Appartement et annexes,"121,51",286000,Autre personne morale,Particulier,MC -Comédie,24/06/2011,08/07/2011,Sans occupant,Apparteme,Autre per,Particuli,6,MC -Comédi,14
IA,,Appartement et annexes,43,170000,Particulier,Particulier,MC -Boutonnet,24/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,14
IA,,Appartement et annexes,"94,77",336000,Particulier,Particulier,MC -Les Beaux Arts,27/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Les Be,11
IA,,Appartement et annexes,"14,09",38000,Particulier,Particulier,MC -Boutonnet,27/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,11
IA,,Appartement et annexes,200,311000,Particulier,Particulier,MC -Figuerolles,27/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Figuer,11
IA,,Appartement et annexes,"88,85",150000,Particulier,Particulier,MC -Boutonnet,27/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Bouton,11
IA,,Appartement et annexes,"64,13",162000,Particulier,Particulier,MC -Figuerolles,27/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Figuer,11
IA,,Appartements 2 et +,"134,2",235000,Particulier,Autre personne morale,MC -Les Beaux Arts,27/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Autre per,6,MC -Les Be,11
IA,,Appartement et annexes,"31,01",103000,SCI,Particulier,MC -Gares,28/06/2011,30/08/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Gares,63
IA,,Appartement et annexes,"34,5",139000,Particulier,Particulier,MC -Les Beaux Arts,28/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Les Be,10
IA,,Appartement et annexes,"56,56",150000,Particulier,Particulier,MC -Boutonnet,29/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,9
IA,262,Villa,95,330000,Particulier,Particulier,MC -Boutonnet,20/06/2011,08/07/2011,Sans occupant,Villa,Particuli,Particuli,6,MC -Bouton,18
IA,,Appartement et annexes,"83,39",215000,SCI,Particulier,MC -Les Arceaux,21/06/2011,08/07/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Les Ar,17
IA,,Appartement et annexes,"33,67",83660,Particulier,Particulier,MC -Boutonnet,24/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,14
IA,,Appartement et annexes,"94,36",495000,Particulier,Particulier,MC -Boutonnet,24/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,14
IA,,Appartement et annexes,"77,54",230000,Particulier,Particulier,MC -Antigone,24/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Antigo,14
IA,,Local professionnel,"159,11",840000,SCI,Particulier,MC -Antigone,24/06/2011,08/07/2011,Sans occupant,Local pro,SCI,Particuli,6,MC -Antigo,14
IA,,Appartement et annexes,"108,1",480000,Particulier,Particulier,MC -Les Arceaux,24/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Les Ar,14
IA,749,Villa,120,435000,Particulier,Particulier,MC -Boutonnet,24/06/2011,08/07/2011,Propriétaire,Villa,Particuli,Particuli,6,MC -Bouton,14
IA,,Appartement,"57,21",94000,Particulier,Particulier,MC -Gares,24/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,14
IA,,Appartement et annexes,"39,4",95000,Autre personne morale,Autre personne morale,MC -Gambetta,22/06/2011,08/07/2011,Sans occupant,Apparteme,Autre per,Autre per,6,MC -Gambet,16
IA,,Local ,69,32500,Particulier,,MC -Gambetta,22/06/2011,16/08/2011,,Local ,Particuli,,6,MC -Gambet,55
IA,,,,,Particulier,,MC -Les Beaux Arts,22/06/2011,,,,Particuli,,6,MC -Les Be,-40716
IA,,Appartement et annexes,71,200000,Particulier,,MC -Antigone,22/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,,6,MC -Antigo,16
IA,,Appartement,"25,65",70000,Particulier,,MC -Antigone,22/06/2011,08/07/2011,Locataire,Apparteme,Particuli,,6,MC -Antigo,16
IA,,Appartement et annexes,"67,1",200000,Particulier,Particulier,MC -Les Beaux Arts,22/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,16
IA,,Appartement,"94,53",300000,Particulier,Autre personne morale,MC -Gares,22/06/2011,08/07/2011,,Apparteme,Particuli,Autre per,6,MC -Gares,16
IA,,Appartement,62,213000,Particulier,Particulier,MC -Boutonnet,23/06/2011,08/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,15
IA,,Appartement et annexes,"87,69",230000,Particulier,Particulier,MC -Antigone,23/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Antigo,15
IA,,Appartement,"19,51",71000,Particulier,Particulier,MC -Les Beaux Arts,23/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Les Be,15
IA,,Appartement et annexes,"67,47",175000,Particulier,Particulier,MC -Boutonnet,23/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Bouton,15
IA,,Appartement,"72,58",130000,Particulier,Particulier,MC -Boutonnet,23/06/2011,08/07/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Bouton,15
IA,,Garage,,20000,Particulier,Particulier,MC -Les Beaux Arts,23/06/2011,08/07/2011,Propriétaire,Garage,Particuli,Particuli,6,MC -Les Be,15
IA,,Local professionnel,"242,17",600000,SCI,SCI,MC -Boutonnet,23/06/2011,08/07/2011,Propriétaire,Local pro,SCI,SCI,6,MC -Bouton,15
IA,,Appartements 2 et +,71,47500,Particulier,Particulier,MC -Gambetta,23/06/2011,30/08/2011,,Apparteme,Particuli,Particuli,6,MC -Gambet,68
IA,,Garage,,13000,Particulier,Particulier,MC -Gambetta,23/06/2011,08/07/2011,Sans occupant,Garage,Particuli,Particuli,6,MC -Gambet,15
IA,255,Terrain,,70000,Particulier,Particulier,CE -La Martelle,17/06/2011,08/07/2011,Sans occupant,Terrain,Particuli,Particuli,6,CE -La Mar,21
IA,,Garage,"206,4",150000,Particulier,Particulier,MC -Gambetta,29/06/2011,28/07/2011,Sans occupant,Garage,Particuli,Particuli,6,MC -Gambet,29
IA,,Appartement et annexes,50,120000,Particulier,Particulier,MO -Celleneuve,06/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MO -Cellen,32
IA,,Appartement,"32,46",105000,Particulier,SCI,HF -Aiguelongue,07/06/2011,08/07/2011,Locataire,Apparteme,Particuli,SCI,6,HF -Aiguel,31
IA,,Garage,,12000,Particulier,Particulier,PA -Aiguerelles,08/06/2011,08/07/2011,Sans occupant,Garage,Particuli,Particuli,6,PA -Aiguer,30
IA,,Appartement et annexes,"53,5",205000,Particulier,Particulier,,07/06/2011,08/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,,31
IA,,Appartement et annexes,"79,1",276000,Particulier,Particulier,MC -Antigone,26/07/2011,05/08/2011,Propriétaire,Apparteme,Particuli,Particuli,7,MC -Antigo,10
IA,,Appartement,"17,11",48000,SCI,Particulier,MC -Gares,11/07/2011,18/07/2011,Sans occupant,Apparteme,SCI,Particuli,7,MC -Gares,7
IA,,Villa,"96,85",260000,Particulier,Particulier,CA -Croix d'Argent,27/06/2011,08/07/2011,Locataire,Villa,Particuli,Particuli,6,CA -Croix ,11
IA,308,Villa,82,225000,Particulier,Particulier,MO -Hauts de Massane,22/07/2011,08/09/2011,Sans occupant,Villa,Particuli,Particuli,7,MO -Hauts ,48
