nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,,Cave,,"435,24",Particulier,Particulier,17/07/2008,MC -Centre Historique,Cave,Particuli,Particuli,7,MC -Centre
IA,,Appartement,28,75000,SCI,Particulier,17/07/2008,MC -Centre Historique,Apparteme,SCI,Particuli,7,MC -Centre
IA,,Appartements 2 et +,185,650000,Particulier,Particulier,18/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,69,295000,Particulier,Particulier,18/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,35,70000,Particulier,Particulier,21/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,62,205000,Particulier,Particulier,21/07/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,7,MC -Les Be
IA,,Appartement et annexes,103,303000,Particulier,Particulier,21/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,51,57600,Particulier,,21/07/2008,MC -Comédie,Apparteme,Particuli,,7,MC -Comédi
IA,,Appartement et annexes,110,430000,Particulier,Particulier,22/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,26,66000,Particulier,Particulier,22/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,44,128000,Particulier,Particulier,22/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement et annexes,37,97000,SCI,Particulier,23/07/2008,MC -Centre Historique,Apparteme,SCI,Particuli,7,MC -Centre
IA,,Appartement et annexes,47,55000,Particulier,Particulier,23/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,14069,Terrain et bâtis divers,5000,3700000,SCI,Constructeur,28/07/2008,HF -Hopitaux Facultés,Terrain e,SCI,Construct,7,HF -Hopita
IA,,Appartement et annexes,,57000,Particulier,Particulier,28/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement,28,101000,SCI,Particulier,07/08/2008,MC -Centre Historique,Apparteme,SCI,Particuli,8,MC -Centre
IA,,Appartement,,110000,Particulier,Particulier,25/07/2008,MC -Gambetta,Apparteme,Particuli,Particuli,7,MC -Gambet
IA,,Appartement,43,111000,Particulier,Particulier,11/08/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,8,MC -Les Be
IA,,Appartement,30,100000,Particulier,,23/07/2008,MC -Boutonnet,Apparteme,Particuli,,7,MC -Bouton
IA,,Appartement et annexes,20,50000,Particulier,SCI,22/07/2008,HF -Plan des quatre Seigneurs,Apparteme,Particuli,SCI,7,HF -Plan d
IA,,Appartement et annexes,,134000,Particulier,,22/07/2008,CE -Les Cévennes,Apparteme,Particuli,,7,CE -Les Cé
IA,,Appartement et annexes,67,130000,Particulier,,23/07/2008,CE -La Martelle,Apparteme,Particuli,,7,CE -La Mar
IA,,Appartement et annexes,69,190000,Particulier,Particulier,23/07/2008,CA -Estanove,Apparteme,Particuli,Particuli,7,CA -Estano
IA,,Appartement et annexes,60,110000,Particulier,Particulier,23/07/2008,CA -Lemasson,Apparteme,Particuli,Particuli,7,CA -Lemass
IA,,Appartement et annexes,24,79000,Particulier,Particulier,28/07/2008,,Apparteme,Particuli,Particuli,7,
IA,,Appartement et annexes,20,74000,Particulier,Particulier,23/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,70,172500,Particulier,Particulier,23/07/2008,MO -Celleneuve,Apparteme,Particuli,Particuli,7,MO -Cellen
IA,,Appartement et annexes,30,65007,SACI-SCCV,Particulier,23/07/2008,CE -Alco,Apparteme,SACI-SCCV,Particuli,7,CE -Alco
IA,,Appartement,58,53500,Particulier,Particulier,23/07/2008,MO -Celleneuve,Apparteme,Particuli,Particuli,7,MO -Cellen
IA,,Appartements 2 et +,66,81000,Particulier,Particulier,22/07/2008,MO -La Paillade,Apparteme,Particuli,Particuli,7,MO -La Pai
IA,,Villa,99,240000,Particulier,Particulier,23/07/2008,MO -Hauts de Massane,Villa,Particuli,Particuli,7,MO -Hauts 
IA,,Appartement et annexes,33,51000,SCI,SCI,30/07/2008,MO -La Paillade,Apparteme,SCI,SCI,7,MO -La Pai
IA,483,Villa,96,340000,Particulier,Particulier,25/07/2008,MC -Les Aubes,Villa,Particuli,Particuli,7,MC -Les Au
IA,463,DIA annulée,120,330000,Particulier,Particulier,25/07/2008,CE -La Chamberte,DIA annul,Particuli,Particuli,7,CE -La Cha
IA,,Villa,94,334000,Particulier,Particulier,25/07/2008,CE -La Martelle,Villa,Particuli,Particuli,7,CE -La Mar
IA,600,Villa,90,260000,Particulier,Particulier,25/07/2008,CE -La Martelle,Villa,Particuli,Particuli,7,CE -La Mar
IA,,Appartement et annexes,98,179000,Particulier,Particulier,23/07/2008,CE -La Chamberte,Apparteme,Particuli,Particuli,7,CE -La Cha
IA,,Appartement,20,49000,Particulier,Particulier,24/07/2008,PA -Prés Arènes,Apparteme,Particuli,Particuli,7,PA -Prés A
IA,,Appartement et annexes,70,82000,Particulier,Particulier,24/07/2008,MO -La Paillade,Apparteme,Particuli,Particuli,7,MO -La Pai
IA,,Appartement,74,140000,Particulier,Particulier,24/07/2008,CA -Estanove,Apparteme,Particuli,Particuli,7,CA -Estano
IA,,Appartement et annexes,17,47500,Particulier,Particulier,24/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement,22,80000,Particulier,Particulier,24/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,37,128000,Particulier,Particulier,24/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement,19,72000,Particulier,Particulier,24/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,18,75000,Particulier,Particulier,24/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement,66,184000,Particulier,Particulier,24/07/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,7,HF -Aiguel
IA,,Appartement et annexes,39,160000,Particulier,Particulier,23/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement,17,53000,Particulier,Particulier,25/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,68,195000,Particulier,Particulier,25/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement et annexes,68,120000,Particulier,Particulier,25/07/2008,CE -La Chamberte,Apparteme,Particuli,Particuli,7,CE -La Cha
IA,,Appartement et annexes,70,66000,Particulier,Particulier,25/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,86,201000,Particulier,Autre personne morale,25/07/2008,CE -Alco,Apparteme,Particuli,Autre per,7,CE -Alco
IA,,Appartement et annexes,52,107000,SACI-SCCV,Particulier,25/07/2008,HF -Hopitaux Facultés,Apparteme,SACI-SCCV,Particuli,7,HF -Hopita
IA,,Appartement et annexes,18,50000,Particulier,Particulier,25/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,54,183000,Particulier,Particulier,25/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement et annexes,62,130000,Particulier,Particulier,25/07/2008,CA -Pas du Loup,Apparteme,Particuli,Particuli,7,CA -Pas du
IA,,Appartement et annexes,56,141000,Particulier,Particulier,25/07/2008,PA -Saint Martin,Apparteme,Particuli,Particuli,7,PA -Saint 
IA,,Appartement et annexes,30,80000,Particulier,Particulier,25/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,52,210000,Particulier,Particulier,25/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,,Parking,,11000,Particulier,,25/07/2008,MC -Figuerolles,Parking,Particuli,,7,MC -Figuer
IA,,Appartement et annexes,44,,Particulier,,25/07/2008,MC -Figuerolles,Apparteme,Particuli,,7,MC -Figuer
IA,,Appartement et annexes,82,194000,Particulier,Particulier,25/07/2008,CA -Pas du Loup,Apparteme,Particuli,Particuli,7,CA -Pas du
IA,,Parking,,10000,Particulier,Particulier,25/07/2008,CA -Pas du Loup,Parking,Particuli,Particuli,7,CA -Pas du
IA,,Appartement et annexes,67,117200,Particulier,Particulier,25/07/2008,PA -Saint Martin,Apparteme,Particuli,Particuli,7,PA -Saint 
IA,,Appartement et annexes,30,97000,Particulier,Particulier,25/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,,Local ,48,75000,Particulier,SCI,25/07/2008,CE -Alco,Local ,Particuli,SCI,7,CE -Alco
IA,,Garage,,15000,Particulier,Particulier,25/07/2008,HF -Aiguelongue,Garage,Particuli,Particuli,7,HF -Aiguel
IA,,Appartement,19,49000,Particulier,Particulier,25/07/2008,PA -Prés Arènes,Apparteme,Particuli,Particuli,7,PA -Prés A
IA,,Appartement et annexes,69,155000,Particulier,Particulier,25/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,70,57000,Particulier,Particulier,25/07/2008,MO -La Paillade,Apparteme,Particuli,Particuli,7,MO -La Pai
IA,419,Villa,126,367000,Particulier,,28/07/2008,PA -Aiguerelles,Villa,Particuli,,7,PA -Aiguer
IA,199,Villa,66,230000,Particulier,Particulier,29/07/2008,CA -Lemasson,Villa,Particuli,Particuli,7,CA -Lemass
IA,136,Villa,92,180000,Particulier,Particulier,29/07/2008,CE -La Martelle,Villa,Particuli,Particuli,7,CE -La Mar
IA,,Local commercial,81,176000,SEM,Particulier,28/07/2008,,Local com,SEM,Particuli,7,
IA,6408,Terrain,,"531789,44",SEM,Entreprise industrielle ou commerciale (EPIC),30/07/2008,PM -Millénaire,Terrain,SEM,Entrepris,7,PM -Millén
IA,,Villa,44,140000,Particulier,Particulier,30/07/2008,CE -Alco,Villa,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,"69,27",150000,Particulier,Particulier,29/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,"26,95",82000,Particulier,Particulier,28/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement,"16,3",49000,Particulier,,28/07/2008,MC -Comédie,Apparteme,Particuli,,7,MC -Comédi
IA,,Appartement,"24,79",81000,Particulier,Particulier,28/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement et annexes,79,165000,Particulier,Particulier,01/08/2008,MC -Gambetta,Apparteme,Particuli,Particuli,8,MC -Gambet
IA,,Appartement,"96,57",210000,,Particulier,29/07/2008,MC -Gambetta,Apparteme,,Particuli,7,MC -Gambet
IA,,Appartement et annexes,58,94000,Particulier,Particulier,01/08/2008,MC -Figuerolles,Apparteme,Particuli,Particuli,8,MC -Figuer
IA,,Appartement,"47,3",91000,,Particulier,29/07/2008,MC -Gambetta,Apparteme,,Particuli,7,MC -Gambet
IA,412,Villa,107,360000,Particulier,Particulier,01/08/2008,MC -Boutonnet,Villa,Particuli,Particuli,8,MC -Bouton
IA,,Appartement,"33,5",88000,Particulier,Particulier,30/07/2008,MC -Comédie,Apparteme,Particuli,Particuli,7,MC -Comédi
IA,,Appartement,129,208000,Particulier,,01/08/2008,MC -Gambetta,Apparteme,Particuli,,8,MC -Gambet
IA,,Appartement et annexes,44,101500,Particulier,,04/08/2008,MC -Centre Historique,Apparteme,Particuli,,8,MC -Centre
IA,,Appartement et annexes,"51,15",160000,Particulier,,30/07/2008,MC -Centre Historique,Apparteme,Particuli,,7,MC -Centre
IA,,Garage,,12500,Particulier,Particulier,04/08/2008,MC -Figuerolles,Garage,Particuli,Particuli,8,MC -Figuer
IA,,Appartement et annexes,"51,56",125000,Particulier,,30/07/2008,MC -Gambetta,Apparteme,Particuli,,7,MC -Gambet
IA,,Appartement et annexes,89,258000,Particulier,Particulier,04/08/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,8,MC -Bouton
IA,,Local commercial,45,72000,Particulier,,30/07/2008,MC -Centre Historique,Local com,Particuli,,7,MC -Centre
IA,1067,Villa,501,1260000,Particulier,Constructeur,04/08/2008,MC -Les Arceaux,Villa,Particuli,Construct,8,MC -Les Ar
IA,,Immeuble,"52,79",108000,Particulier,Particulier,31/07/2008,MC -Centre Historique,Immeuble,Particuli,Particuli,7,MC -Centre
IA,,Appartement et annexes,20,56000,Particulier,Particulier,04/08/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,8,MC -Les Be
IA,,Appartement et annexes,81,160000,Particulier,Particulier,04/08/2008,MC -Gares,Apparteme,Particuli,Particuli,8,MC -Gares
IA,,Appartement et annexes,95,249000,Particulier,Particulier,04/08/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,8,MC -Les Be
IA,,Appartement,"27,66",49000,Particulier,Particulier,31/07/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,7,MC -Centre
IA,,Appartement et annexes,71,205000,Particulier,Particulier,04/08/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,8,MC -Bouton
IA,,Appartement et annexes,75,208000,Particulier,,05/08/2008,MC -Les Arceaux,Apparteme,Particuli,,8,MC -Les Ar
IA,,Appartement,73,175000,Particulier,Particulier,05/08/2008,MC -Comédie,Apparteme,Particuli,Particuli,8,MC -Comédi
IA,,Appartement,30,81000,Particulier,Particulier,01/08/2008,MC -Centre Historique,Apparteme,Particuli,Particuli,8,MC -Centre
IA,,Appartement et annexes,33,100000,Particulier,,24/07/2008,MC -Boutonnet,Apparteme,Particuli,,7,MC -Bouton
IA,,Appartement et annexes,"72,26",273000,Particulier,Particulier,04/08/2008,MC -Comédie,Apparteme,Particuli,Particuli,8,MC -Comédi
IA,,Appartement et annexes,69,218500,Particulier,Particulier,28/07/2008,MC -Gares,Apparteme,Particuli,Particuli,7,MC -Gares
IA,106,Maison,212,180000,SCI,Particulier,28/07/2008,MC -Figuerolles,Maison,SCI,Particuli,7,MC -Figuer
IA,,Appartement,"40,03",116000,Particulier,Particulier,28/07/2008,MC -Comédie,Apparteme,Particuli,Particuli,7,MC -Comédi
IA,,Appartement,23,55000,SCI,Particulier,28/07/2008,MC -Gambetta,Apparteme,SCI,Particuli,7,MC -Gambet
IA,,Appartement et annexes,53,140000,Particulier,Particulier,28/07/2008,MC -Les Arceaux,Apparteme,Particuli,Particuli,7,MC -Les Ar
IA,,Appartement et annexes,45,145000,Particulier,Particulier,28/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,,Appartement et annexes,99,205000,SACI-SCCV,Particulier,28/07/2008,MC -Centre Historique,Apparteme,SACI-SCCV,Particuli,7,MC -Centre
IA,,Appartement et annexes,93,250000,Particulier,Particulier,28/07/2008,MC -Gambetta,Apparteme,Particuli,Particuli,7,MC -Gambet
IA,,Appartement et annexes,52,105000,Particulier,Particulier,28/07/2008,MC -Gambetta,Apparteme,Particuli,Particuli,7,MC -Gambet
IA,,Local commercial,42,80000,Particulier,Particulier,29/07/2008,MC -Gares,Local com,Particuli,Particuli,7,MC -Gares
IA,270,Villa,67,305000,Particulier,Particulier,29/07/2008,MC -Les Arceaux,Villa,Particuli,Particuli,7,MC -Les Ar
IA,,Appartement,30,55000,Particulier,Particulier,29/07/2008,MC -Gares,Apparteme,Particuli,Particuli,7,MC -Gares
IA,,Local commercial,66,60000,Particulier,,29/07/2008,MC -Gares,Local com,Particuli,,7,MC -Gares
IA,,Garage,,12500,Particulier,Particulier,29/07/2008,MC -Les Aubes,Garage,Particuli,Particuli,7,MC -Les Au
IA,,Appartement et annexes,125,355165,Particulier,Particulier,30/07/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,7,MC -Les Be
IA,,Appartement,21,73000,Particulier,Particulier,30/07/2008,MC -Gambetta,Apparteme,Particuli,Particuli,7,MC -Gambet
IA,,Appartement et annexes,134,511500,Particulier,Particulier,30/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,,Garage,,11000,,Particulier,24/07/2008,CE -La Chamberte,Garage,,Particuli,7,CE -La Cha
IA,,Appartement et annexes,61,183500,Particulier,Particulier,31/07/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,7,MC -Les Be
IA,,Appartement,"17,27",63000,Particulier,Particulier,28/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,,Appartement,38,108000,Particulier,Particulier,31/07/2008,MC -Antigone,Apparteme,Particuli,Particuli,7,MC -Antigo
IA,,Appartement et annexes,72,315000,Particulier,Particulier,31/07/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,7,MC -Les Be
IA,,Appartement,"17,21",50000,Particulier,,28/07/2008,CE -Alco,Apparteme,Particuli,,7,CE -Alco
IA,,Appartement et annexes,"91,54",210000,Particulier,,28/07/2008,CE -Les Cévennes,Apparteme,Particuli,,7,CE -Les Cé
IA,,Appartement et annexes,"25,6",78000,Particulier,Particulier,28/07/2008,MC -Boutonnet,Apparteme,Particuli,Particuli,7,MC -Bouton
IA,200,Immeuble,540,810000,SCI,Particulier,21/08/2008,MC -Figuerolles,Immeuble,SCI,Particuli,8,MC -Figuer
IA,,Appartement,,108000,Particulier,Particulier,28/07/2008,MC -Antigone,Apparteme,Particuli,Particuli,7,MC -Antigo
IA,,Appartement et annexes,,670000,SACI-SCCV,,14/08/2008,MC -Les Arceaux,Apparteme,SACI-SCCV,,8,MC -Les Ar
IA,,Appartement et annexes,"60,05",50000,Particulier,Particulier,28/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,68,157000,Particulier,SCI,14/08/2008,MC -Antigone,Apparteme,Particuli,SCI,8,MC -Antigo
IA,,Appartement et annexes,"67,42",122500,Particulier,Particulier,28/07/2008,PA -Aiguerelles,Apparteme,Particuli,Particuli,7,PA -Aiguer
IA,,Appartement et annexes,"23,51",73000,Particulier,Particulier,28/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement,,60000,Particulier,SCI,28/07/2008,MC -Gares,Apparteme,Particuli,SCI,7,MC -Gares
IA,,Appartement et annexes,"80,06",210000,Particulier,Particulier,28/07/2008,PM -Millénaire,Apparteme,Particuli,Particuli,7,PM -Millén
IA,,Appartement et annexes,"63,39",88000,Particulier,Particulier,29/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,"65,69",138000,Particulier,Particulier,28/07/2008,,Apparteme,Particuli,Particuli,7,
IA,,,20,73000,Particulier,Particulier,05/08/2008,PM -Port Marianne,,Particuli,Particuli,8,PM -Port M
IA,,Appartement et annexes,20,60000,Particulier,Particulier,28/07/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,7,CE -Les Cé
IA,,Appartement et annexes,134,412000,Particulier,Particulier,29/07/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,7,HF -Aiguel
IA,,Appartement,23,66000,Particulier,Particulier,30/07/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,7,CE -Les Cé
IA,,Appartement,19,80000,Particulier,,29/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,,7,HF -Hopita
IA,,Appartement et annexes,25,100500,Particulier,Particulier,29/07/2008,CA -Estanove,Apparteme,Particuli,Particuli,7,CA -Estano
IA,,Local commercial,50,90000,SCI,SCI,29/07/2008,CA -Estanove,Local com,SCI,SCI,7,CA -Estano
IA,,Appartement,27,97000,Particulier,Particulier,29/07/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,7,HF -Aiguel
IA,,Garage,,12000,Particulier,Particulier,30/07/2008,HF -Hopitaux Facultés,Garage,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,52,165000,Particulier,Particulier,30/07/2008,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,7,MC -Les Be
IA,,Appartement et annexes,41,111000,Particulier,Particulier,30/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,80000,Appartement et annexes,38,80000,Particulier,Particulier,30/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,72,236000,Particulier,Particulier,31/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement,"39,99",99000,Particulier,Particulier,27/08/2008,CE -Alco,Apparteme,Particuli,Particuli,8,CE -Alco
IA,,Appartement et annexes,48,195000,SCI,SCI,29/07/2008,PM -Port Marianne,Apparteme,SCI,SCI,7,PM -Port M
IA,,Appartement,20,60000,Particulier,Particulier,29/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Villa,109,296000,Particulier,Particulier,28/07/2008,CE -Alco,Villa,Particuli,Particuli,7,CE -Alco
IA,,Appartement,36,77000,Particulier,Particulier,28/07/2008,PA -Saint Martin,Apparteme,Particuli,Particuli,7,PA -Saint 
IA,,Appartement et annexes,93,250000,Particulier,Particulier,29/07/2008,CA -Lemasson,Apparteme,Particuli,Particuli,7,CA -Lemass
IA,,Appartement et annexes,18,28000,Particulier,Particulier,29/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,74,140000,Particulier,Particulier,29/07/2008,CA -Estanove,Apparteme,Particuli,Particuli,7,CA -Estano
IA,,Appartement,21,57000,Particulier,Particulier,29/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement,19,72000,Particulier,Particulier,29/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,7,HF -Hopita
IA,,Appartement et annexes,55,105000,Particulier,Particulier,29/07/2008,PA -Saint Martin,Apparteme,Particuli,Particuli,7,PA -Saint 
IA,,Parking,,2500,SCI,Particulier,28/07/2008,PM -Port Marianne,Parking,SCI,Particuli,7,PM -Port M
IA,,Appartement et annexes,51,50000,Particulier,SCI,29/07/2008,CE -Alco,Apparteme,Particuli,SCI,7,CE -Alco
IA,,Appartement et annexes,66,207000,Particulier,Particulier,28/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement et annexes,47,125000,Particulier,,24/07/2008,CA -Lemasson,Apparteme,Particuli,,7,CA -Lemass
IA,,Appartement et annexes,,259000,Particulier,Particulier,14/08/2008,CE -Alco,Apparteme,Particuli,Particuli,8,CE -Alco
IA,,Appartement et annexes,27,72800,Particulier,,28/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,,7,HF -Hopita
IA,,Appartement et annexes,39,130000,Particulier,Particulier,28/07/2008,CE -Alco,Apparteme,Particuli,Particuli,7,CE -Alco
IA,,Appartement et annexes,75,333000,Particulier,Particulier,28/07/2008,PM -Port Marianne,Apparteme,Particuli,Particuli,7,PM -Port M
IA,,Appartement,53,75000,SCI,SACI-SCCV,29/07/2008,CE -Alco,Apparteme,SCI,SACI-SCCV,7,CE -Alco
IA,,Appartement et annexes,20,62000,Particulier,,28/07/2008,HF -Hopitaux Facultés,Apparteme,Particuli,,7,HF -Hopita
IA,3566,Immeuble,3918,9350000,Entreprise industrielle ou commerciale (EPIC),SACI-SCCV,04/08/2008,,Immeuble,Entrepris,SACI-SCCV,8,
IA,,Villa,85,240000,Particulier,Particulier,01/08/2008,MO -Hauts de Massane,Villa,Particuli,Particuli,8,MO -Hauts 
IA,265,Villa,66,252000,Particulier,,05/08/2008,HF -Aiguelongue,Villa,Particuli,,8,HF -Aiguel
IA,,Local professionnel,47,100000,Particulier,Particulier,04/08/2008,MO -Celleneuve,Local pro,Particuli,Particuli,8,MO -Cellen
IA,,Appartement,18,49900,Particulier,Particulier,01/08/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,8,CE -Les Cé
IA,,Appartement et annexes,20,66000,Particulier,Particulier,01/08/2008,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,8,HF -Hopita
IA,,Appartement et annexes,52,129000,Particulier,Particulier,01/08/2008,CA -Lemasson,Apparteme,Particuli,Particuli,8,CA -Lemass
IA,,Appartement et annexes,38,74600,Particulier,Particulier,01/08/2008,HF -Aiguelongue,Apparteme,Particuli,Particuli,8,HF -Aiguel
IA,,Appartement et annexes,26,55000,Particulier,Particulier,01/08/2008,CE -Alco,Apparteme,Particuli,Particuli,8,CE -Alco
IA,,Appartement et annexes,35,57000,Particulier,Particulier,01/08/2008,CE -Alco,Apparteme,Particuli,Particuli,8,CE -Alco
IA,,Appartement,53,130000,SCI,,01/08/2008,HF -Hopitaux Facultés,Apparteme,SCI,,8,HF -Hopita
IA,,Appartement,43,110000,Particulier,,01/08/2008,MO -Celleneuve,Apparteme,Particuli,,8,MO -Cellen
IA,,Appartement,24,76000,SACI-SCCV,Particulier,01/08/2008,PA -Aiguerelles,Apparteme,SACI-SCCV,Particuli,8,PA -Aiguer
IA,,Appartement et annexes,72,200000,Particulier,,01/08/2008,HF -Hopitaux Facultés,Apparteme,Particuli,,8,HF -Hopita
IA,,Appartement et annexes,69,170000,Particulier,Particulier,04/08/2008,CA -Lemasson,Apparteme,Particuli,Particuli,8,CA -Lemass
IA,,Appartement et annexes,18,58035,Particulier,Particulier,04/08/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,8,CE -Les Cé
IA,,Appartement et annexes,30,110000,Particulier,Particulier,04/08/2008,CA -Estanove,Apparteme,Particuli,Particuli,8,CA -Estano
IA,,Appartement,19,51700,Particulier,Particulier,04/08/2008,CE -Les Cévennes,Apparteme,Particuli,Particuli,8,CE -Les Cé
IA,,Garage,,5000,Particulier,Particulier,04/08/2008,CE -Alco,Garage,Particuli,Particuli,8,CE -Alco
IA,,Garage,,5300,Particulier,Particulier,04/08/2008,CE -Alco,Garage,Particuli,Particuli,8,CE -Alco
IA,,Appartement,34,70000,SCI,Particulier,22/07/2008,CE -La Chamberte,Apparteme,SCI,Particuli,7,CE -La Cha
IA,,Appartement,16,45000,Particulier,,05/08/2008,CE -Alco,Apparteme,Particuli,,8,CE -Alco
IA,,Appartement et annexes,70,155000,Particulier,,05/08/2008,CE -Les Cévennes,Apparteme,Particuli,,8,CE -Les Cé
IA,,Appartement et annexes,"65,1",108000,Particulier,,21/08/2008,CE -Les Cévennes,Apparteme,Particuli,,8,CE -Les Cé
IA,3278,Terrain,,"2077212,8",Constructeur,Constructeur,06/08/2008,HF -Hopitaux Facultés,Terrain,Construct,Construct,8,HF -Hopita
IA,,Villa,80,210000,Particulier,Particulier,04/08/2008,MO -Hauts de Massane,Villa,Particuli,Particuli,8,MO -Hauts 
IA,,,,,Particulier,,04/08/2008,HF -Hopitaux Facultés,,Particuli,,8,HF -Hopita
IA,471,Villa,112,300000,Particulier,Particulier,21/08/2008,PA -Aiguerelles,Villa,Particuli,Particuli,8,PA -Aiguer
IA,39,Maison,90,170000,Particulier,Particulier,13/08/2008,MO -Celleneuve,Maison,Particuli,Particuli,8,MO -Cellen
IA,182,,73,210000,Particulier,Particulier,25/08/2008,PA -Aiguerelles,,Particuli,Particuli,8,PA -Aiguer
IA,,Appartement et annexes,49,132000,Particulier,,08/08/2008,PA -Saint Martin,Apparteme,Particuli,,8,PA -Saint 
